ts,uid,id.orig_h,id.resp_h,id.resp_p,service,duration,orig_bytes,resp_bytes,resp_pkts,resp_ip_bytes
1538481760,CTPsqV1oIixPWRCILk,0,4,123,1,0.002995,48,48,1,76
1538481778,C5fwde1l1oUIyqT6Y9,0,9,123,1,0.029232,48,48,1,76
1538481780,Cn7RBF2dNtS5KkJdRe,0,5,123,1,0.002237,48,48,1,76
1538481781,CVD4jq3IoIjnFB4i2b,0,12,123,1,0.00597,48,48,1,76
1538481785,CBWQtr3pGP48fk18I5,0,10,123,1,0.238625,48,48,1,76
1538481824,CBdill23CrBnwmD4Bg,0,7,123,1,0.005735,48,48,1,76
1538481828,CV15c64rhjqZcOUKA6,0,4,123,1,0.016739,48,48,1,76
1538481847,CjCp1g2iF1ZlUWLA99,0,5,123,1,0.002746,48,48,1,76
1538481847,C3CtGemxrxnWoARPb,0,9,123,1,0.040745,48,48,1,76
1538481848,CrVg6Y2fspLr4PX1L4,0,12,123,1,0.094194,48,48,1,76
1538481854,CaL2zN2Pksm2JYFsG9,0,10,123,1,0.007744,48,48,1,76
1538481890,Cp95bp3dQyKtXlwx82,0,7,123,1,0.140671,48,48,1,76
1538481894,C2aS0AbUeZbhbvb23,0,4,123,1,0.002746,48,48,1,76
1538481913,C7spQ62SivbvjwoXr7,0,5,123,1,0.012494,48,48,1,76
1538481916,CYImSv1euGkLbPp06,0,12,123,1,0.029492,48,48,1,76
1538481916,CZD6dA4KzShdSKYhl2,0,9,123,1,0.069956,48,48,1,76
1538481920,Cj3bM841KFfQe8mnbj,0,10,123,1,0.007994,48,48,1,76
1538481956,C5VxipIyHfIJPQqW7,0,7,123,1,0.005746,48,48,1,76
1538481960,CLt3ZlApRY6W2QcLi,0,4,123,1,0.002746,48,48,1,76
1538481980,CAublX3gsReI5fEdhf,0,5,123,1,0.183901,48,48,1,76
1538481982,CloEHi12mTkL7vX8Nb,0,12,123,1,0.040725,48,48,1,76
1538481982,Cd9IgYob8qUiZ7sGe,0,9,123,1,0.046474,48,48,1,76
1538481989,CftVI12VKCIIlZ3iQf,0,10,123,1,0.047472,48,48,1,76
1538482025,CLaevw26AdQFfmWZwl,0,7,123,1,0.005479,48,48,1,76
1538482026,C6FaKNab713MkNjk9,0,4,123,1,0.003997,48,48,1,76
1538482046,Ce0NDI3kRkLsr8wvI8,0,5,123,1,0.002247,48,48,1,76
1538482048,C1M0993poTD03yRgV7,0,12,123,1,0.005746,48,48,1,76
1538482049,CZNYro4CGRQKkEjVuc,0,9,123,1,0.036478,48,48,1,76
1538482058,CH1TMG1nM7IKqywWll,0,10,123,1,0.00899,48,48,1,76
1538482091,CVJTho4tYizY3iH0G5,0,7,123,1,0.005744,48,48,1,76
1538482093,CjNKJCcHR1QHKa79c,0,4,123,1,0.062208,48,48,1,76
1538482114,CKnzNs1SlMKevK16a6,0,12,123,1,0.005745,48,48,1,76
1538482115,CPpix71TJBeRDzxn6l,0,5,123,1,0.002747,48,48,1,76
1538482115,CrgpnrtQryasv9dQ2,0,9,123,1,0.028735,48,48,1,76
1538482127,Cu2Bla1UOm6jfSJUea,0,10,123,1,0.01874,48,48,1,76
1538482158,C74GLI3QEDVuUn4Sj4,0,7,123,1,0.123428,48,48,1,76
1538482160,CoN6Ak31gT5mA7V9Xl,0,4,123,1,0.002495,48,48,1,76
1538482228,CfhphD1BOUoQhFUMZ,0,4,123,1,0.020985,48,48,1,76
1538482245,CWANel3EvajdRghhMb,0,12,123,1,0.006002,48,48,1,76
1538482250,C3TfRx1O26VXm2Dgo7,0,9,123,1,0.104441,48,48,1,76
1538482252,CxRIqC4PHIeGOOjMU4,0,5,123,1,0.002237,48,48,1,76
1538482264,CWrPN21Ccq8OfLI4c,0,10,123,1,0.007979,48,48,1,76
1538482290,COPGUxZJGOdjm9HWk,0,7,123,1,0.005743,48,48,1,76
1538482294,C1hit01VJnwcsHxAk8,0,4,123,1,0.002482,48,48,1,76
1538482362,CuZXC81xqFlKYPcb2f,0,4,123,1,0.164918,48,48,1,76
1538482382,CJojGKcz4V11XHTqi,0,12,123,1,0.005736,48,48,1,76
1538482386,CWxUM14li2w0D2Ywxe,0,9,123,1,0.028725,48,48,1,76
1538482388,Csi7p83tx6y7QxAO4l,0,5,123,1,0.035215,48,48,1,76
1538482396,CLofOw4hy2HFUYvLU7,0,10,123,1,0.007727,48,48,1,76
1538482424,CM0hA51YXkhWaeTLle,0,7,123,1,0.00598,48,48,1,76
1538482430,CMwVeC4PUzLEBRuBcl,0,4,123,1,0.033979,48,48,1,76
1538482496,ClXoKd4pMjN2H7lOKl,0,4,123,1,0.005239,48,48,1,76
1538482515,CeiQJA43a1IbbnU7Ql,0,12,123,1,0.005995,48,48,1,76
1538482518,Czfnmc4jax3nQ4A604,0,5,123,1,0.002245,48,48,1,76
1538482521,CQrBhS2avGQisgFvtg,0,9,123,1,0.042221,48,48,1,76
1538482531,CAW24l4LlETUPFRQZ7,0,10,123,1,0.01074,48,48,1,76
1538482561,CEfk1V3NBv7gdiMww8,0,7,123,1,0.005746,48,48,1,76
1538482563,CEaRYE1wxjNs4hZndl,0,4,123,1,0.002747,48,48,1,76
1538482632,ClXciK2sFQSkmpPAG4,0,4,123,1,0.002498,48,48,1,76
1538482647,CPdZ1x39zTwK6eSnC7,0,5,123,1,0.080454,48,48,1,76
1538482649,CNH3zc1H7PuerjXrEi,0,12,123,1,0.005989,48,48,1,76
1538482659,CcytUS1hd8oRNEg1e7,0,10,123,1,0.007742,48,48,1,76
1538482697,CVpmTp4C5PYQ3ZKsd8,0,7,123,1,0.030982,48,48,1,76
1538482701,CdQJUrBTACvChfh43,0,4,123,1,0.002496,48,48,1,76
1538482768,CxARfj21Z9Sosg4Njh,0,4,123,1,0.201152,48,48,1,76
1538482775,Cm80182oWjCTdvov0b,0,5,123,1,0.076215,48,48,1,76
1538482783,CV32Wg1M5Mq0AJclnc,0,12,123,1,0.00599,48,48,1,76
1538482785,CDLF3t3DJwCqrST5hk,0,9,123,1,0.069471,48,48,1,76
1538482790,Cn7RXE2G7mOgADGjFb,0,10,123,1,0.083199,48,48,1,76
1538482830,CKvcyxmDSjjllGbQg,0,7,123,1,0.005987,48,48,1,76
1538482835,CLcFbF54WN1BRuVjd,0,4,123,1,0.002749,48,48,1,76
1538482903,CnyUuPK4GPpALpPV9,0,5,123,1,0.003234,48,48,1,76
1538482903,CEAyQt4uthywEKy2xc,0,4,123,1,0.003006,48,48,1,76
1538482918,CXMxF72OXt7do404rf,0,12,123,1,0.049466,48,48,1,76
1538482918,CbANwW2tc75DMjSNN5,0,10,123,1,0.050967,48,48,1,76
1538482965,CUCKFx2DaPvK1YIsbi,0,7,123,1,0.006992,48,48,1,76
1538482969,Cllm073OrcMuUep5Sd,0,4,123,1,0.002744,48,48,1,76
1538483038,Cywci81z8Z2PkdSlh,0,5,123,1,0.062215,48,48,1,76
1538483038,C9RmvR2eHhZfkqsh9j,0,4,123,1,0.061969,48,48,1,76
1538483046,CbDQ7U2wg7WnRGFGY1,0,10,123,1,0.007993,48,48,1,76
1538483051,CYoYdo1Hy59koW93W8,0,12,123,1,0.142667,48,48,1,76
1538483051,C3xITd42uQkPWLIDe9,0,9,123,1,0.142425,48,48,1,76
1538483099,CFZRAt2Z2DN9vSjOWg,0,7,123,1,0.045225,48,48,1,76
1538483104,C0Rgm92cLrzbVVmBq2,0,4,123,1,0.002995,48,48,1,76
1538483170,C7US49ZqWlAzh2ck,0,5,123,1,0.002494,48,48,1,76
1538483171,C26N8m39HEZ5hTl0o5,0,4,123,1,0.005485,48,48,1,76
1538483174,C3226b4eQOFAqatQE6,0,10,123,1,0.10069,48,48,1,76
1538483180,C542Fq2QZGbKkLMvv9,0,9,123,1,0.037477,48,48,1,76
1538483185,CJbxKP2xslHRoUEP5f,0,12,123,1,0.005744,48,48,1,76
1538483228,CKqbUS11CfsJuhOn3k,0,7,123,1,0.006013,48,48,1,76
1538483238,CehhCIQEOcfoqHAec,0,4,123,1,0.027483,48,48,1,76
1538483301,CPDL0k4tLez3PZcSf1,0,5,123,1,0.002487,48,48,1,76
1538483302,CRdg3DHRY5zNxpONc,0,10,123,1,0.00823,48,48,1,76
1538483304,ClE0R12ZwWWZfvGh1i,0,4,123,1,0.198889,48,48,1,76
1538483308,CvpSYh2tq8QWut2Fdb,0,9,123,1,0.027982,48,48,1,76
1538483318,C1KBeJ2ZggQcuBUqtc,0,12,123,1,0.005985,48,48,1,76
1538483360,CdOMol3rk8aboU8tMh,0,7,123,1,0.005738,48,48,1,76
1538483371,CanmnC2nwQ7gfLxH1c,0,4,123,1,0.003231,48,48,1,76
1538483430,Chr7jc27LUwVDzs6Gf,0,10,123,1,0.007742,48,48,1,76
1538483435,CoPBiw2BJuRYVd0Clj,0,5,123,1,0.071708,48,48,1,76
1538483437,CQJVPT2gd17I7hDhY1,0,4,123,1,0.227873,48,48,1,76
1538483443,CAe6xJ1SOXkdVLb5Tk,0,9,123,1,0.030982,48,48,1,76
1538483449,CvHrpClqOneBLOFN6,0,12,123,1,0.005996,48,48,1,76
1538483488,CmGTCI3G5tCQwu6pCc,0,7,123,1,0.005744,48,48,1,76
1538483504,Cuk8XyZobgcOu4rM,0,4,123,1,0.002745,48,48,1,76
1538483560,C952Ks3twMUz4mbC5l,0,10,123,1,0.297083,48,48,1,76
1538483564,CklIr517kI5cZacsV3,0,5,123,1,0.002495,48,48,1,76
1538483570,CZMHAe3ZDn05AmvZR9,0,4,123,1,0.036732,48,48,1,76
1538483577,ChDDNG1RsqLKyAIte6,0,9,123,1,0.099439,48,48,1,76
1538483579,CvmrnZ3sWtAqCRqQka,0,12,123,1,0.055463,48,48,1,76
1538483617,CqdJi32Vc5V8PrS01b,0,7,123,1,0.005749,48,48,1,76
1538483639,Ci2qnJ6wICQVkgUc4,0,4,123,1,0.045218,48,48,1,76
1538483695,CnDlaoQJ34AgWmYA9,0,5,123,1,0.050481,48,48,1,76
1538483695,CRcNODMXawcczd205,0,10,123,1,0.050719,48,48,1,76
1538483708,CnTTmZjK14FgaPzrj,0,4,123,1,0.002482,48,48,1,76
1538483709,CwU3fc3evpOhrviYCl,0,9,123,1,0.03298,48,48,1,76
1538483713,CxxGuW3eQyE0ROgXN6,0,12,123,1,0.006,48,48,1,76
1538483752,C9AVdVwJ4PmG6iD8,0,7,123,1,0.007734,48,48,1,76
1538483776,CLzHsI1yIHp0WDtczf,0,4,123,1,0.002729,48,48,1,76
1538483825,Cm6TbEFY0ym5ReHL3,0,10,123,1,0.00773,48,48,1,76
1538483829,COUIpZZAHFNTJ1b93,0,5,123,1,0.002232,48,48,1,76
1538483841,COE0MS2SkHGQIoyPc,0,12,123,1,0.005993,48,48,1,76
1538483842,CMlYli3dskHNtsWxbj,0,9,123,1,0.033732,48,48,1,76
1538483843,CmtKlTIYBkLEhRvpg,0,4,123,1,0.01772,48,48,1,76
1538483880,CaJ1VI2HSuOhb6By79,0,7,123,1,0.006995,48,48,1,76
1538483910,CfkD7a3iFEXkR3pC3,0,4,123,1,0.002495,48,48,1,76
1538483955,CJAynG4AQ6OnhhkNq1,0,10,123,1,0.008245,48,48,1,76
1538483958,CKiiGr4FnzqGhN0Zq1,0,5,123,1,0.002246,48,48,1,76
1538483970,CBl8EHlyGUgzZonKj,0,9,123,1,0.22137,48,48,1,76
1538483972,C9o5IC4NXHw17UTdsj,0,12,123,1,0.005744,48,48,1,76
1538483977,CR69mRXasthSj8kj7,0,4,123,1,0.002745,48,48,1,76
1538484013,C7ENWw1ojRUOxW5dX9,0,7,123,1,0.018488,48,48,1,76
1538484046,CxYjYe1Jotnks1Z0Kf,0,4,123,1,0.002746,48,48,1,76
1538484085,CzEpRmyneUpDfFgF8,0,10,123,1,0.11369,48,48,1,76
1538484093,CQsW8X23NZSuOpPeRa,0,5,123,1,0.153668,48,48,1,76
1538484105,CI1TaB1jwytXtiQtWa,0,9,123,1,0.039475,48,48,1,76
1538484107,CxwnkQQKVTTP9WS0g,0,12,123,1,0.005996,48,48,1,76
1538484112,CKeUWI2jAHKQ44S9Aa,0,4,123,1,0.003245,48,48,1,76
1538484141,CVBPSK1Jsb9WSyqhB,0,7,123,1,0.052721,48,48,1,76
1538484178,C4SMhTq5WUYvEbWsc,0,4,123,1,0.046474,48,48,1,76
1538484213,C9iEyz4ez8RxKxC8jk,0,10,123,1,0.007744,48,48,1,76
1538484225,CfsyUZ3StvKKwPw0D6,0,5,123,1,0.002237,48,48,1,76
1538484237,CKJtd24d4JlQ4WzCtk,0,12,123,1,0.006979,48,48,1,76
1538484240,CtL4ia1wktpIckiyml,0,9,123,1,0.193377,48,48,1,76
1538484245,CWOudD4f4xBCO6H7c8,0,4,123,1,0.002486,48,48,1,76
1538484274,CBD9Q73bN8Ag7BDAY9,0,7,123,1,0.005984,48,48,1,76
1538484313,CD2BX53GaLRclyMpxj,0,4,123,1,0.00248,48,48,1,76
1538484379,CzG9TvrjiX33z64ek,0,4,123,1,0.002745,48,48,1,76
1538484445,C2GbKz4JVeiQrOEIq6,0,4,123,1,0.002497,48,48,1,76
1538484496,CZTbt34iRyXhhhVJq4,0,5,123,1,0.002499,48,48,1,76
1538484504,CxDoCt2iYq9cNdQm8c,0,9,123,1,0.04672,48,48,1,76
1538484508,C3bQWM3qKEMZG6P4Hd,0,12,123,1,0.005747,48,48,1,76
1538484512,Cypd7G4TMzoMd0guEg,0,4,123,1,0.003243,48,48,1,76
1538484541,CB6Unm4jNpE8AnU8R5,0,7,123,1,0.008494,48,48,1,76
1538484580,Cf8Igs4oOBqWryzIMd,0,4,123,1,0.002748,48,48,1,76
1538484648,Ca2WCBItkh3iritc4,0,4,123,1,0.051471,48,48,1,76
1538484715,C1C8fO31atnAlNm6A4,0,4,123,1,0.002495,48,48,1,76
1538484765,Cl3ltr3yZ1caYwcL5f,0,5,123,1,0.002481,48,48,1,76
1538484768,CvMFNZ1PyjOd4SA3c,0,12,123,1,0.006004,48,48,1,76
1538484770,Cphloc25wHlZbKf8s2,0,9,123,1,0.043979,48,48,1,76
1538484781,CCnKP82KPLQuppwhuf,0,4,123,1,0.002738,48,48,1,76
1538484797,ClT1vO2h5pavIhCG0c,0,7,123,1,0.005987,48,48,1,76
1538484850,CzWjrr2TM9wfi71Taa,0,4,123,1,0.072955,48,48,1,76
1538484917,CjIUlR2hkU67LLsAph,0,4,123,1,0.036226,48,48,1,76
1538484985,ChP2zb3JU8UhX5ex8i,0,4,123,1,0.046223,48,48,1,76
1538485007,C2FUudPif5IBZTFud,0,10,123,1,0.007995,48,48,1,76
1538485027,CoX5dZ2vECHMSYVOM1,0,9,123,1,0.170153,48,48,1,76
1538485034,CrNGat16FaKu4hut86,0,5,123,1,0.002497,48,48,1,76
1538485052,CoQuWx49XstU24wQDe,0,4,123,1,0.002747,48,48,1,76
1538485061,CKP8NU16zIAbgwPE36,0,7,123,1,0.005995,48,48,1,76
1538485118,CVfWOn3vBMT6X0pxt5,0,4,123,1,0.002497,48,48,1,76
1538485186,Cko6Se2BhpzHsUcyRh,0,4,123,1,0.002737,48,48,1,76
1538485252,C6jko42t5IwNW2HYi2,0,4,123,1,0.002492,48,48,1,76
1538485288,CD9N9G3HHF5lCJcYe8,0,9,123,1,0.043728,48,48,1,76
1538485292,CsVQWv1hMUHqdDT7h7,0,5,123,1,0.002483,48,48,1,76
1538485320,CzgUrQ3kBHt7WXD0g3,0,4,123,1,0.294076,48,48,1,76
1538485323,CmB00522IGglUHtnlf,0,7,123,1,0.005995,48,48,1,76
1538485386,ClKwfr4xiGC2XiAbab,0,4,123,1,0.055716,48,48,1,76
1538485454,Cz37lr3HJxo1rXH06h,0,4,123,1,0.032232,48,48,1,76
1538485522,CQFfGA40HezQd1O2Qf,0,4,123,1,0.002746,48,48,1,76
1538485527,CX5AFGm1VBdHLvL0f,0,10,123,1,0.007745,48,48,1,76
1538485591,Ci3F2g1WfIAoCuT2R9,0,4,123,1,0.179395,48,48,1,76
1538485655,CCSKCX3KWM9kS4yqQ7,0,4,123,1,0.008492,48,48,1,76
1538485722,CZmljh2Wd1JMZbKDx9,0,4,123,1,0.002983,48,48,1,76
1538485789,CfCvys3f8vyXIluZ09,0,4,123,1,0.002497,48,48,1,76
1538485796,CHMkvRfTLUU9FZWdk,0,10,123,1,0.007994,48,48,1,76
1538485819,Cdm8o83mnahDbDhjo5,0,9,123,1,0.050726,48,48,1,76
1538485826,CL8IOQzSxCNgh1hw4,0,5,123,1,0.002248,48,48,1,76
1538485854,CxO9V31w0neh6ivLOb,0,4,123,1,0.002747,48,48,1,76
1538485920,CrsV7vUnylSbFpQsc,0,4,123,1,0.049222,48,48,1,76
1538485987,CCE1rLIijWgQInxke,0,4,123,1,0.003246,48,48,1,76
1538486051,CzbyJA2zIgubk2ylTl,0,4,123,1,0.002747,48,48,1,76
1538486115,CArGs41eW6krMtG3Ci,0,4,123,1,0.002739,48,48,1,76
1538486180,Cwqrk2UK2UFnmFL53,0,4,123,1,0.142667,48,48,1,76
1538486247,Ckw6tBXHjYisUfmq2,0,4,123,1,0.174903,48,48,1,76
1538486311,CvuMZS1Yko50SpNL4i,0,4,123,1,0.002747,48,48,1,76
1538486378,COegew57U1Jd8P0ei,0,4,123,1,0.002496,48,48,1,76
1538486442,ChxVMo3fQTd9QesdX5,0,4,123,1,0.002996,48,48,1,76
1538486506,C2h75h3vUsCgnjYUv5,0,4,123,1,0.184898,48,48,1,76
1538486571,CQ68BB1Grv2XF6BIEg,0,4,123,1,0.003008,48,48,1,76
1538486638,CeJjPd34X3eP2246Dj,0,4,123,1,0.087961,48,48,1,76
1538486703,Ce65llB357FvwbQm5,0,4,123,1,0.031226,48,48,1,76
1538486769,CTwk334zwvsuRr6UMe,0,4,123,1,0.002745,48,48,1,76
1538486833,CF3oFa2z2rf4WhPHp4,0,4,123,1,0.002496,48,48,1,76
1538486842,CoLiSE34191pGZEZ9e,0,12,123,1,9.968049,288,288,6,456
1538486900,Ciosiv34iKeFjszfZf,0,4,123,1,0.002747,48,48,1,76
1538486966,CGxkMl35thTcEODIR8,0,4,123,1,0.002489,48,48,1,76
1538487031,Cxyjyr1bzcJBUR5mqh,0,4,123,1,0.002748,48,48,1,76
1538487098,C76t5k1UChmjntbVlh,0,4,123,1,0.153163,48,48,1,76
1538487162,Ci4Y89gYIdC75JAK3,0,4,123,1,0.002731,48,48,1,76
1538487229,CxyUlL32iVUablqCWi,0,4,123,1,0.003996,48,48,1,76
1538487293,CjBNjw1G2gOVl44gMd,0,4,123,1,0.002747,48,48,1,76
1538487359,CijzPoOL5yViRBQn8,0,4,123,1,0.002746,48,48,1,76
1538487400,Cl7jdg3QKrNq7Wrjh1,0,9,123,1,0.03098,48,48,1,76
1538487424,CjMmEx3As27cMaaZ82,0,4,123,1,0.150911,48,48,1,76
1538487489,CPO8aW12sNAA0cMGZ6,0,4,123,1,0.002745,48,48,1,76
1538487553,CtWYtB42KgshnHxZs8,0,4,123,1,0.002737,48,48,1,76
1538487620,CdJzdV3aTqfY5Kfql1,0,4,123,1,0.025481,48,48,1,76
1538487686,CAtP1P2JkBMs0DKox3,0,4,123,1,0.087225,48,48,1,76
1538487752,CHkZ5G32qjKP4CBWZj,0,4,123,1,0.002748,48,48,1,76
1538487819,CxxdfJ3KNTD2BhSJEl,0,4,123,1,0.002745,48,48,1,76
1538487885,CEwYbr1ZreNQJOj8v,0,4,123,1,0.002496,48,48,1,76
1538487900,C2FEjr1dtape2gaCGi,0,10,123,1,9.970067,288,288,6,456
1538487949,CcT32M1XGUYLmnC81a,0,4,123,1,0.006989,48,48,1,76
1538488016,CAzfQA2rPL8P8B3Jtc,0,4,123,1,0.002731,48,48,1,76
1538488081,Czd6rK15VOASs3PSqk,0,4,123,1,0.002732,48,48,1,76
1538488146,Cj2EMQ1moD9Z5HNbD5,0,4,123,1,0.050969,48,48,1,76
1538488213,CSueaQeCwSlIP08we,0,4,123,1,0.002747,48,48,1,76
1538488280,CLi73t4hwIqKrKNHWh,0,4,123,1,0.002745,48,48,1,76
1538488344,CU0n0co4NIxKXBhSj,0,4,123,1,0.002748,48,48,1,76
1538488409,CFuCIIodbAaTaO5hg,0,4,123,1,0.002991,48,48,1,76
1538488475,CGy7YL1DDuEjQHoEGb,0,4,123,1,0.002745,48,48,1,76
1538488541,CtyJvd4BukueAtQ7Ll,0,4,123,1,0.002748,48,48,1,76
1538488608,CuB0gd2jJPvRKhvB77,0,4,123,1,0.002747,48,48,1,76
1538488674,CxDE8b3Or4GJvppTyl,0,4,123,1,0.023987,48,48,1,76
1538488739,ChvAx7UXgMjOp4ftd,0,4,123,1,0.002743,48,48,1,76
1538488805,CQz1kl3OBCmCpNuYJ7,0,4,123,1,0.003,48,48,1,76
1538488872,CBRC8tpD74d5JsNSj,0,4,123,1,0.002744,48,48,1,76
1538488936,CTN9rC2URWovdlwqq9,0,4,123,1,0.002744,48,48,1,76
1538489002,CQsusd34Hyl5nP0qg4,0,4,123,1,0.075468,48,48,1,76
1538489066,CSzFw74r6FbugegFP1,0,4,123,1,0.004001,48,48,1,76
1538489130,CATMIY35Fpld570Sze,0,4,123,1,0.079949,48,48,1,76
1538489197,CJQLQt3EV8rJsgtnDe,0,4,123,1,0.002995,48,48,1,76
1538489263,CioJEE39YbFoMaYyul,0,4,123,1,0.002747,48,48,1,76
1538489329,CUMN5YBhtVvv9SOx6,0,4,123,1,0.002496,48,48,1,76
1538489393,C82eJj4aGOdWssSQgg,0,4,123,1,0.002742,48,48,1,76
1538489399,Co5QfdbLkdsB67Nua,0,7,123,1,9.967808,288,288,6,456
1538489458,CKKYs288HA0FTKw0g,0,4,123,1,0.160665,48,48,1,76
1538489523,CegJEa2xw9YivrsxRi,0,4,123,1,0.049474,48,48,1,76
1538489590,CDTTiJleJACf6r2nd,0,4,123,1,0.110698,48,48,1,76
1538489657,C1i0Hl2LukGgATa41a,0,4,123,1,0.019235,48,48,1,76
1538489724,C49WfQ1B2SK8Sa0tIe,0,4,123,1,0.004244,48,48,1,76
1538489789,CuzmKy4o5g75T7SN1j,0,4,123,1,0.002745,48,48,1,76
1538489853,CSq33n8XjgtxmgeUk,0,4,123,1,0.002747,48,48,1,76
1538489917,CF7oTr1MbC3k8Y02b3,0,4,123,1,0.002745,48,48,1,76
1538489983,CYt5Tv0bErefKlElg,0,4,123,1,0.054471,48,48,1,76
1538490050,CQdgVj2eEeFQHqzOS7,0,4,123,1,0.002747,48,48,1,76
1538490117,C6nVyF4bXRq0qmd3Y2,0,4,123,1,0.002747,48,48,1,76
1538490181,CJLGBRhMnsdgj00uf,0,4,123,1,0.018988,48,48,1,76
1538490245,CN2ItZ3cE3NInrLNI5,0,4,123,1,0.002748,48,48,1,76
1538490310,CLx52s17CzBknQqx66,0,4,123,1,0.002746,48,48,1,76
1538490376,CDVpNn1DEpS1zfNmO6,0,4,123,1,0.256855,48,48,1,76
1538490442,CA1ta5Mjda0kxkNok,0,4,123,1,0.002738,48,48,1,76
1538490507,CQru494w6EDLwzjEb,0,4,123,1,0.002737,48,48,1,76
1538490574,Cxehp14fIbLjweC99c,0,4,123,1,0.002737,48,48,1,76
1538490640,CrgW252hKYtEPGMLoa,0,4,123,1,0.063209,48,48,1,76
1538490706,CeQ49y1yF9TEsUrMq4,0,4,123,1,0.028978,48,48,1,76
1538490772,CXndis42s27cBQ06x4,0,4,123,1,0.002997,48,48,1,76
1538490837,CoCed82r7NnrKgkh6,0,4,123,1,0.002497,48,48,1,76
1538490901,ClNDbr3FyGbXtaJhdk,0,4,123,1,0.00274,48,48,1,76
1538490965,C9PW7BLnIiiCuUlTg,0,4,123,1,0.123694,48,48,1,76
1538491029,CBngl12TPPpAI9Wsa1,0,4,123,1,0.032725,48,48,1,76
1538491093,C3XK3m29gFr4E5nxYa,0,4,123,1,0.002745,48,48,1,76
1538491158,Cxdy9a1Lak6jrkIL3f,0,4,123,1,0.021237,48,48,1,76
1538491224,Cp8Q0F1zxhrsqdQ4ml,0,4,123,1,0.022987,48,48,1,76
1538491290,CnxlrE15QIinRlFydj,0,4,123,1,0.002996,48,48,1,76
1538491355,COXaxTX22bVSZ2gie,0,4,123,1,0.018735,48,48,1,76
1538491420,CLOmwW3eQ1uHzogLi,0,4,123,1,0.029234,48,48,1,76
1538491485,CCUprl46EBVrH6TMm8,0,4,123,1,0.002986,48,48,1,76
1538491507,CgPHHc4AZVaJFDZ9Vd,0,5,123,1,9.964299,288,288,6,456
1538491549,CjW08t2lxAff7m4Ayj,0,4,123,1,0.002746,48,48,1,76
1538491616,CprKdh1uw5KRctsved,0,4,123,1,0.002497,48,48,1,76
1538491681,CtXzAbLJKye49PDqf,0,4,123,1,0.002745,48,48,1,76
1538491747,CBTSXZgtFm9d4vZX,0,4,123,1,0.016487,48,48,1,76
1538491814,CZPIPI3LeTPBr8dQT1,0,4,123,1,0.002747,48,48,1,76
1538491880,CA7zYF48Cf0lhyZJg8,0,4,123,1,0.017233,48,48,1,76
1538491946,CTQ3d742Xrio8RfJle,0,4,123,1,0.004237,48,48,1,76
1538492011,CLDdBo3WWoAEQ4zGJ8,0,4,123,1,0.041725,48,48,1,76
1538492075,CHXC4G2Qrlo48Sot3f,0,4,123,1,0.002496,48,48,1,76
1538492142,CICDLoD7iCw4jOAs2,0,4,123,1,0.002745,48,48,1,76
1538492209,Cx7ngG1VXukoXEGPI,0,4,123,1,0.037472,48,48,1,76
1538492275,CDx5or1JtHwk9xaiok,0,4,123,1,0.002747,48,48,1,76
1538492341,CFqrSO1VqtQjSWK657,0,4,123,1,0.070212,48,48,1,76
1538492405,Cy0yws3H9INuicb9U1,0,4,123,1,0.016994,48,48,1,76
1538492471,ChRNiV1qa7EjxjjQJc,0,4,123,1,0.006745,48,48,1,76
1538492536,C3u2Sq1Rxf5RMVDea1,0,4,123,1,0.003747,48,48,1,76
1538492601,CQe1Wz2pNOPH96J2b2,0,4,123,1,0.027986,48,48,1,76
1538492665,CAwo1C1F12p23ewzu9,0,4,123,1,0.003996,48,48,1,76
1538492730,CUy2kO3gGKcdblsPW9,0,4,123,1,0.002497,48,48,1,76
1538492796,ClF7jD2Q0jc9EtFYrh,0,4,123,1,0.003497,48,48,1,76
1538492861,CrZZVrKvSlCkiLHUa,0,4,123,1,0.00476,48,48,1,76
1538492926,C2VfzN3srESOiasIQ8,0,4,123,1,0.002731,48,48,1,76
1538492993,CbnVxF1SIHVGO5LKh7,0,4,123,1,0.002745,48,48,1,76
1538493057,CLAd5L3ujz0G05zUN9,0,4,123,1,0.057965,48,48,1,76
1538493124,CiUjMQ2AckTWpPSGAh,0,4,123,1,0.003247,48,48,1,76
1538493188,CBqND919dmGXMfUqRc,0,4,123,1,0.002997,48,48,1,76
1538493255,CbSF7j3SQZEA3AASMl,0,4,123,1,0.002746,48,48,1,76
1538493320,C6iLj3gcnFkhALJsd,0,4,123,1,0.00498,48,48,1,76
1538493387,CC91nX2XXkPVrqnAre,0,4,123,1,0.003981,48,48,1,76
1538493451,CLUkFk6CpqBprr2t4,0,4,123,1,0.016475,48,48,1,76
1538493517,CIMKJJm87lfSXfr87,0,4,123,1,0.002747,48,48,1,76
1538493582,C9esRfwH6W3jEPgWd,0,4,123,1,0.002745,48,48,1,76
1538493591,CI1NdP3kIrzt244S8f,0,10,123,1,10.007562,288,288,6,456
1538493647,CgjWmI1OenL8ViNUs5,0,4,123,1,0.124432,48,48,1,76
1538493712,CDnntt1Q1eCGC3PNBd,0,4,123,1,0.002745,48,48,1,76
1538493726,CXRxvZq92v9RybUbg,0,10,123,1,0.007992,48,48,1,76
1538493779,CzA2gd1n8oV8Xcz982,0,4,123,1,0.002731,48,48,1,76
1538493846,CSlnEr3ZsZPYXqwGi2,0,4,123,1,0.003744,48,48,1,76
